id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1252233748596195329,1252233748596195329,1587390765000,2020-04-20,13:52:45,UTC,1024025724389351424,pickuplineig,Pick Up Line,,You can’t spell virus without U and I,[],[],[],0,2,10,[],[],https://twitter.com/pickuplineig/status/1252233748596195329,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1252209664466378752,1252209664466378752,1587385023000,2020-04-20,12:17:03,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"The doctor said, I’m lacking vitamin U",[],[],[],0,2,13,[],[],https://twitter.com/pickuplineig/status/1252209664466378752,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1252048396010967045,1252048396010967045,1587346574000,2020-04-20,01:36:14,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"Damn girl. Imma call that a*s “avocado,” cause it’s the good kind of fat.",[],[],[],0,0,13,[],[],https://twitter.com/pickuplineig/status/1252048396010967045,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1252005569147224066,1252005569147224066,1587336363000,2020-04-19,22:46:03,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"If a fat man puts you in a bag tonight, don’t worry. I told Santa i wanted you for Christmas.",[],[],[],0,1,10,[],[],https://twitter.com/pickuplineig/status/1252005569147224066,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1251952383971581952,1251952383971581952,1587323683000,2020-04-19,19:14:43,UTC,1024025724389351424,pickuplineig,Pick Up Line,,I will stop loving you on 30th of Feb,[],[],[],0,1,11,[],[],https://twitter.com/pickuplineig/status/1251952383971581952,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1251877038329262081,1251877038329262081,1587305719000,2020-04-19,14:15:19,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"I just wanna c ddle, but I can’t cause I’m missing u",[],[],[],0,4,17,[],[],https://twitter.com/pickuplineig/status/1251877038329262081,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1251827891949563906,1251827891949563906,1587294001000,2020-04-19,11:00:01,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"Babe, are you an elevator? Because i want to go down on you.",[],[],[],0,0,13,[],[],https://twitter.com/pickuplineig/status/1251827891949563906,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1251620221980299264,1251620221980299264,1587244489000,2020-04-18,21:14:49,UTC,1024025724389351424,pickuplineig,Pick Up Line,,You know what’s on the menu? Me-n-u,[],[],[],0,3,13,[],[],https://twitter.com/pickuplineig/status/1251620221980299264,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1251590913744187393,1251590913744187393,1587237501000,2020-04-18,19:18:21,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"Hi, i'm a burgular... and I'm gonna smash your back door in!",[],[],[],0,2,8,[],[],https://twitter.com/pickuplineig/status/1251590913744187393,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1251492526931890176,1251492526931890176,1587214044000,2020-04-18,12:47:24,UTC,1024025724389351424,pickuplineig,Pick Up Line,,The only thing I regret about meeting you is why this didn’t happen before,[],[],[],0,2,9,[],[],https://twitter.com/pickuplineig/status/1251492526931890176,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1251473107057029121,1251473107057029121,1587209414000,2020-04-18,11:30:14,UTC,1024025724389351424,pickuplineig,Pick Up Line,,My life without you is like pizza without cheese,[],[],[],0,1,9,[],[],https://twitter.com/pickuplineig/status/1251473107057029121,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1251296294863159296,1251296294863159296,1587167259000,2020-04-17,23:47:39,UTC,1024025724389351424,pickuplineig,Pick Up Line,,Are you feeling sleepy? Me too. Let’s do it together,[],[],[],0,2,12,[],[],https://twitter.com/pickuplineig/status/1251296294863159296,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1251273979865600002,1251273979865600002,1587161939000,2020-04-17,22:18:59,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"If you wanna know how much i love you, just know that I’ll kiss you on the forehead while you’re asleep.",[],[],[],0,3,14,[],[],https://twitter.com/pickuplineig/status/1251273979865600002,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1251227189158133762,1251227189158133762,1587150783000,2020-04-17,19:13:03,UTC,1024025724389351424,pickuplineig,Pick Up Line,,You look like my next girlfriend,[],[],[],0,1,12,[],[],https://twitter.com/pickuplineig/status/1251227189158133762,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1251211624477675520,1251211624477675520,1587147072000,2020-04-17,18:11:12,UTC,1024025724389351424,pickuplineig,Pick Up Line,,At least give someone else a chance,[],[],[],0,0,4,[],[],https://twitter.com/pickuplineig/status/1251211624477675520,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1251160413535780882,1251160413535780882,1587134862000,2020-04-17,14:47:42,UTC,1024025724389351424,pickuplineig,Pick Up Line,,I thought eyes were your best feature until i saw you smiling,[],[],[],0,3,16,[],[],https://twitter.com/pickuplineig/status/1251160413535780882,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1251125454054068224,1251125454054068224,1587126527000,2020-04-17,12:28:47,UTC,1024025724389351424,pickuplineig,Pick Up Line,,I love you so much that you’re allowed to leave me on read,[],[],[],0,5,21,[],[],https://twitter.com/pickuplineig/status/1251125454054068224,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1251099871769014272,1251099871769014272,1587120428000,2020-04-17,10:47:08,UTC,1024025724389351424,pickuplineig,Pick Up Line,,I think about you when I’m not even thinking,[],[],[],0,3,11,[],[],https://twitter.com/pickuplineig/status/1251099871769014272,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1250961070870544385,1250961070870544385,1587087335000,2020-04-17,01:35:35,UTC,1024025724389351424,pickuplineig,Pick Up Line,,My feelings for you is like my laziness. It’ll never go away,[],[],[],0,8,19,[],[],https://twitter.com/pickuplineig/status/1250961070870544385,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1250902249800261632,1250902249800261632,1587073311000,2020-04-16,21:41:51,UTC,1024025724389351424,pickuplineig,Pick Up Line,,I didn’t know what falling in love was like until i met you,[],[],[],0,2,13,[],[],https://twitter.com/pickuplineig/status/1250902249800261632,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1250813204332081152,1250813204332081152,1587052081000,2020-04-16,15:48:01,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"You’re like pizza. Even when you’re bad, you’re good.",[],[],[],0,5,16,[],[],https://twitter.com/pickuplineig/status/1250813204332081152,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1250773590447808514,1250773590447808514,1587042636000,2020-04-16,13:10:36,UTC,1024025724389351424,pickuplineig,Pick Up Line,,I want to punch you softly on your lips with mine,[],[],[],0,2,11,[],[],https://twitter.com/pickuplineig/status/1250773590447808514,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1250741511513399296,1250741511513399296,1587034988000,2020-04-16,11:03:08,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"If you were a fruit you’d be a FINEapple.
*What if i was a vegetable*
Then you’d be a CUTEcumber.",[],[],[],1,2,7,[],[],https://twitter.com/pickuplineig/status/1250741511513399296,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1250497863429193728,1250497863429193728,1586976898000,2020-04-15,18:54:58,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"There’s side view, rear view, and what else? I loview.",[],[],[],0,1,10,[],[],https://twitter.com/pickuplineig/status/1250497863429193728,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1250373271930822656,1250373271930822656,1586947193000,2020-04-15,10:39:53,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"If hugs were seconds, I’ll send you hours",[],[],[],0,1,13,[],[],https://twitter.com/pickuplineig/status/1250373271930822656,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1250134056479494146,1250134056479494146,1586890160000,2020-04-14,18:49:20,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"Roses are red, violets are blue. Corona has cancelled everything except my feelings for you.",[],[],[],0,2,19,[],[],https://twitter.com/pickuplineig/status/1250134056479494146,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1250078874542542848,1250078874542542848,1586877003000,2020-04-14,15:10:03,UTC,1024025724389351424,pickuplineig,Pick Up Line,,I don’t want your n*des. Just send me pictures of you smiling.,[],[],[],0,3,19,[],[],https://twitter.com/pickuplineig/status/1250078874542542848,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1250026146969739267,1250026146969739267,1586864432000,2020-04-14,11:40:32,UTC,1024025724389351424,pickuplineig,Pick Up Line,,Are you related to Jean-Claude Van Damme? Because Jean-Claude Van Damme you're sexy!,[],[],[],0,1,7,[],[],https://twitter.com/pickuplineig/status/1250026146969739267,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1249657757692764160,1249657757692764160,1586776601000,2020-04-13,11:16:41,UTC,1024025724389351424,pickuplineig,Pick Up Line,,Are you the cure for Alzheimer’s? Because you’re unforgettable!,[],[],[],0,1,12,[],[],https://twitter.com/pickuplineig/status/1249657757692764160,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1249363430387019776,1249363430387019776,1586706428000,2020-04-12,15:47:08,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"*In a museum*
Hi, i would shake your hand but the sign says not to touch the masterpieces",[],[],[],0,4,16,[],[],https://twitter.com/pickuplineig/status/1249363430387019776,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1249291663177953282,1249291663177953282,1586689317000,2020-04-12,11:01:57,UTC,1024025724389351424,pickuplineig,Pick Up Line,,Can I have your Instagram? My parents said I should follow my dreams.,[],[],[],0,1,25,[],[],https://twitter.com/pickuplineig/status/1249291663177953282,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1249045632892862464,1249045632892862464,1586630659000,2020-04-11,18:44:19,UTC,1024025724389351424,pickuplineig,Pick Up Line,,I'd hide every chair in the world just so you'd have to sit on my face.,[],[],[],0,1,13,[],[],https://twitter.com/pickuplineig/status/1249045632892862464,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1248956444285620230,1248956444285620230,1586609395000,2020-04-11,12:49:55,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"I like Legos. So if you like Legos too, Lego build a relationship.",[],[],[],0,0,10,[],[],https://twitter.com/pickuplineig/status/1248956444285620230,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1248671908163284992,1248671908163284992,1586541556000,2020-04-10,17:59:16,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"How do you like your eggs: poached, scrambled, or fertilized?",[],[],[],0,0,12,[],[],https://twitter.com/pickuplineig/status/1248671908163284992,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1248623093204930561,1248623093204930561,1586529918000,2020-04-10,14:45:18,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"Did you go to bed early last night? From the looks of it, you got your beauty sleep.",[],[],[],0,0,9,[],[],https://twitter.com/pickuplineig/status/1248623093204930561,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1248302298159181824,1248302298159181824,1586453434000,2020-04-09,17:30:34,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"If I was an octopus, all my 3 hearts would beat for you.",[],[],[],0,0,13,[],[],https://twitter.com/pickuplineig/status/1248302298159181824,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1248233649365045248,1248233649365045248,1586437067000,2020-04-09,12:57:47,UTC,1024025724389351424,pickuplineig,Pick Up Line,,Are you made out of grapes? Because you are as fine as wine!,[],[],[],0,0,14,[],[],https://twitter.com/pickuplineig/status/1248233649365045248,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1247932216488804352,1247932216488804352,1586365200000,2020-04-08,17:00:00,UTC,1024025724389351424,pickuplineig,Pick Up Line,,If I had to rate you out of 10 I’d rate you a 9… because I am the one that you are missing!,[],[],[],1,1,21,[],[],https://twitter.com/pickuplineig/status/1247932216488804352,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1247838121410080770,1247838121410080770,1586342766000,2020-04-08,10:46:06,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"Knock knock
Who’s there?
Honeybee
Honeybee who?
Honeybee a doll and sit on my face",[],[],[],0,1,10,[],[],https://twitter.com/pickuplineig/status/1247838121410080770,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1247687670324756486,1247687670324756486,1586306896000,2020-04-08,00:48:16,UTC,1024025724389351424,pickuplineig,Pick Up Line,,You are as refreshing as a cold glass of water on a hot day. And I am so thirsty right now.,[],[],[],0,2,11,[],[],https://twitter.com/pickuplineig/status/1247687670324756486,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1247631886811156480,1247631886811156480,1586293596000,2020-04-07,21:06:36,UTC,1024025724389351424,pickuplineig,Pick Up Line,,Are you Joe? Cause i wanna make you a mama,[],[],[],0,0,10,[],[],https://twitter.com/pickuplineig/status/1247631886811156480,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1247524560397721605,1247524560397721605,1586268007000,2020-04-07,14:00:07,UTC,1024025724389351424,pickuplineig,Pick Up Line,,I wanna wear you like sunglasses. Your each leg over my ears.,[],[],[],0,1,14,[],[],https://twitter.com/pickuplineig/status/1247524560397721605,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1247314394528108544,1247314394528108544,1586217900000,2020-04-07,00:05:00,UTC,1024025724389351424,pickuplineig,Pick Up Line,,Are you the weekend? Cause you’re worth the wait,[],[],[],0,2,19,[],[],https://twitter.com/pickuplineig/status/1247314394528108544,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1247245658446127104,1247245658446127104,1586201512000,2020-04-06,19:31:52,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"If i had a star for every time you brightened my day, i would be holding a galaxy.",[],[],[],0,3,18,[],[],https://twitter.com/pickuplineig/status/1247245658446127104,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1246915660870901760,1246915660870901760,1586122834000,2020-04-05,21:40:34,UTC,1024025724389351424,pickuplineig,Pick Up Line,,I can’t do magic but I can do you!,[],[],[],0,2,12,[],[],https://twitter.com/pickuplineig/status/1246915660870901760,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1246824708139409409,1246824708139409409,1586101149000,2020-04-05,15:39:09,UTC,1024025724389351424,pickuplineig,Pick Up Line,,They say dating is a numbers game… so can I get your number?,[],[],[],0,2,21,[],[],https://twitter.com/pickuplineig/status/1246824708139409409,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1246423154525798400,1246423154525798400,1586005412000,2020-04-04,13:03:32,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"The whole world might be getting sick, but I’ll never get sick of looking at you.",[],[],[],0,3,19,[],[],https://twitter.com/pickuplineig/status/1246423154525798400,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1246221228068634624,1246221228068634624,1585957269000,2020-04-03,23:41:09,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"Let’s play Carpenter. First we’ll get hammered, then I’ll nail you.",[],[],[],0,1,5,[],[],https://twitter.com/pickuplineig/status/1246221228068634624,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1246176109923713024,1246176109923713024,1585946512000,2020-04-03,20:41:52,UTC,1024025724389351424,pickuplineig,Pick Up Line,,Is your dad a preacher? Because you're a blessing,[],[],[],0,2,10,[],[],https://twitter.com/pickuplineig/status/1246176109923713024,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1245940161864585217,1245940161864585217,1585890257000,2020-04-03,05:04:17,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"*How much do you love me?*
Well, count all the stars in the sky.",[],[],[],0,0,18,[],[],https://twitter.com/pickuplineig/status/1245940161864585217,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1245836731674320896,1245836731674320896,1585865598000,2020-04-02,22:13:18,UTC,1024025724389351424,pickuplineig,Pick Up Line,,I would take you to the movies but they don’t allow snacks,[],[],[],1,3,16,[],[],https://twitter.com/pickuplineig/status/1245836731674320896,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1245800988851818496,1245800988851818496,1585857076000,2020-04-02,19:51:16,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"So there you are! I’ve been looking all over for you, the woman of my dreams!",[],[],[],1,0,4,[],[],https://twitter.com/pickuplineig/status/1245800988851818496,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1245757509496754181,1245757509496754181,1585846709000,2020-04-02,16:58:29,UTC,1024025724389351424,pickuplineig,Pick Up Line,,Can we take a picture together so I can show Santa what I want for Christmas?,[],[],[],0,1,17,[],[],https://twitter.com/pickuplineig/status/1245757509496754181,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1245732472500801541,1245732472500801541,1585840740000,2020-04-02,15:19:00,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"*Whisper in her ear*
I have 60 rolls of ultra soft toilet paper",[],[],[],0,3,17,[],[],https://twitter.com/pickuplineig/status/1245732472500801541,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1245483110420164608,1245483110420164608,1585781288000,2020-04-01,22:48:08,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"Knock Knock
Who's There?
Olive 
Olive who?
Olive you.",[],[],[],0,2,14,[],[],https://twitter.com/pickuplineig/status/1245483110420164608,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1245381092363960325,1245381092363960325,1585756965000,2020-04-01,16:02:45,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"Excuse me, but do you have a twin sister?
*No why?*
Then, indeed, I must be speaking to the most beautiful woman in all the world.",[],[],[],0,1,8,[],[],https://twitter.com/pickuplineig/status/1245381092363960325,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1245345856116514816,1245345856116514816,1585748564000,2020-04-01,13:42:44,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"God gave us two ears, two eyes, two legs and two hands, but he only gave us one heart, and he wanted me to find you and tell you, you are the second one.",[],[],[],0,1,13,[],[],https://twitter.com/pickuplineig/status/1245345856116514816,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1245119918065868800,1245119918065868800,1585694696000,2020-03-31,22:44:56,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"If beauty were time, you'd be an eternity.",[],[],[],0,5,26,[],[],https://twitter.com/pickuplineig/status/1245119918065868800,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1245034743625740289,1245034743625740289,1585674389000,2020-03-31,17:06:29,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"Me without you is like a nerd without braces, A shoe without laces, aSentenceWithoutSpaces.",[],[],[],0,2,18,[],[],https://twitter.com/pickuplineig/status/1245034743625740289,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1244969598287568896,1244969598287568896,1585658857000,2020-03-31,12:47:37,UTC,1024025724389351424,pickuplineig,Pick Up Line,,I’m not a hoarder but i really want to keep you forever,[],[],[],0,1,15,[],[],https://twitter.com/pickuplineig/status/1244969598287568896,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1244864903971655680,1244864903971655680,1585633896000,2020-03-31,05:51:36,UTC,1024025724389351424,pickuplineig,Pick Up Line,,I think the gaps between my fingers were meant for yours.,[],[],[],0,2,21,[],[],https://twitter.com/pickuplineig/status/1244864903971655680,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1244717176872894467,1244717176872894467,1585598675000,2020-03-30,20:04:35,UTC,1024025724389351424,pickuplineig,Pick Up Line,,I need you like a heart needs a beat,[],[],[],0,1,8,[],[],https://twitter.com/pickuplineig/status/1244717176872894467,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1244495466785640448,1244495466785640448,1585545815000,2020-03-30,05:23:35,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"If your heart was a prison, I would want to be sentenced to life.",[],[],[],0,0,12,[],[],https://twitter.com/pickuplineig/status/1244495466785640448,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1244447397935075329,1244447397935075329,1585534355000,2020-03-30,02:12:35,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"Loving you was the second best thing i ever did.
*What was the first!?*
Finding you",[],[],[],0,5,13,[],[],https://twitter.com/pickuplineig/status/1244447397935075329,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1244353205783281665,1244353205783281665,1585511897000,2020-03-29,19:58:17,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"That dress looks great on you, but I think it’d look even better on my bedroom floor.",[],[],[],0,0,10,[],[],https://twitter.com/pickuplineig/status/1244353205783281665,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1244107926928642049,1244107926928642049,1585453418000,2020-03-29,03:43:38,UTC,1024025724389351424,pickuplineig,Pick Up Line,,Are you a pandemic? Cause you have my heart on lockdown,[],[],[],0,7,14,[],[],https://twitter.com/pickuplineig/status/1244107926928642049,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1244050340753707008,1244050340753707008,1585439689000,2020-03-28,23:54:49,UTC,1024025724389351424,pickuplineig,Pick Up Line,,Are you the COVID-19 vaccine? Cause the whole world must be chasing you,[],[],[],0,1,15,[],[],https://twitter.com/pickuplineig/status/1244050340753707008,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1244014031767130112,1244014031767130112,1585431032000,2020-03-28,21:30:32,UTC,1024025724389351424,pickuplineig,Pick Up Line,,I couldn't be with you on Valentines but I could atleast be with u on quarantines.,[],[],[],1,3,15,[],[],https://twitter.com/pickuplineig/status/1244014031767130112,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1243912443551780865,1243912443551780865,1585406811000,2020-03-28,14:46:51,UTC,1024025724389351424,pickuplineig,Pick Up Line,,Could you please step away from the bar? You’re melting the ice!,[],[],[],0,1,11,[],[],https://twitter.com/pickuplineig/status/1243912443551780865,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1243661140241993728,1243661140241993728,1585346896000,2020-03-27,22:08:16,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"Holy sh*t. I’m freaking out, a member of the CDC just called me personally and told me you need to isolate yourself immediately because they found out one of the new symptoms of the virus is being hot, having a great personality, and a cute face.",[],[],[],0,0,12,[],[],https://twitter.com/pickuplineig/status/1243661140241993728,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1243630905526292484,1243630905526292484,1585339688000,2020-03-27,20:08:08,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"Play with fire, you’ll end up burnt. Play with me and you’ll end up wet ;)",[],[],[],0,2,19,[],[],https://twitter.com/pickuplineig/status/1243630905526292484,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1243515133403361281,1243515133403361281,1585312085000,2020-03-27,12:28:05,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"Four plus four equals eight, but you plus me equals fate.",[],[],[],0,3,15,[],[],https://twitter.com/pickuplineig/status/1243515133403361281,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1243270308645072896,1243270308645072896,1585253715000,2020-03-26,20:15:15,UTC,1024025724389351424,pickuplineig,Pick Up Line,,"If I walked a milimeter for everytime I thought of you, I would be at the same place. Cause you never left my mind",[],[],[],0,1,10,[],[],https://twitter.com/pickuplineig/status/1243270308645072896,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1243192040466202625,1243192040466202625,1585235054000,2020-03-26,15:04:14,UTC,1024025724389351424,pickuplineig,Pick Up Line,,Can you recommend a bank where I can make a deposit? Because I’m planning to save all my love for you.,[],[],[],0,1,14,[],[],https://twitter.com/pickuplineig/status/1243192040466202625,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1243154613060190210,1243154613060190210,1585226131000,2020-03-26,12:35:31,UTC,1024025724389351424,pickuplineig,Pick Up Line,,Legs like that should be wrapped around my neck.,[],[],[],0,0,15,[],[],https://twitter.com/pickuplineig/status/1243154613060190210,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1242965143895470080,1242965143895470080,1585180958000,2020-03-26,00:02:38,UTC,1024025724389351424,pickuplineig,Pick Up Line,,I'll give you a nickel if you tickle my pickle.,[],[],[],0,0,11,[],[],https://twitter.com/pickuplineig/status/1242965143895470080,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
1242912448874598400,1242912448874598400,1585168394000,2020-03-25,20:33:14,UTC,1024025724389351424,pickuplineig,Pick Up Line,,You are so beautiful that you give the sun a reason to shine.,[],[],[],0,2,13,[],[],https://twitter.com/pickuplineig/status/1242912448874598400,False,,0,,,,,,,"[{'user_id': '1024025724389351424', 'username': 'pickuplineig'}]",,,,
